filename	target	pointing	location	size_bytes	size_human	format	scan_status	coverage	runs_evidence	result_summary	notes	kind
blc3_2bit_guppi_57424_39898_HIP63608_0009.0000.raw	HIP63608	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (7968 flagged, 2026-09-21 20:13:55) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (7992 flagged, 2026-09-21 20:35:30) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 20:36:06) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 20:36:42) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 20:38:58) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (995 flagged, 2026-09-21 13:23:12)	runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (7968 flagged, 2026-09-21 20:13:55) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (7992 flagged, 2026-09-21 20:35:30) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 20:36:06) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 20:36:42) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 20:38:58) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (995 flagged, 2026-09-21 13:23:12)			raw_storage
blc3_2bit_guppi_57424_40226_HIP63608_OFF_0010.0000.raw	HIP63608	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (4465 flagged, 2026-09-21 20:08:36) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (4491 flagged, 2026-09-21 20:31:29) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 20:37:20) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 20:37:57) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (553 flagged, 2026-09-21 13:22:58)	runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (4465 flagged, 2026-09-21 20:08:36) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (4491 flagged, 2026-09-21 20:31:29) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 20:37:20) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 20:37:57) | runs\campaigns\2026-09-21_mega\targets\HIP63608_57424_blc3_39898_s9_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (553 flagged, 2026-09-21 13:22:58)			raw_storage
blc3_2bit_guppi_57424_41916_HIP63742_0015.0000.raw	HIP63742	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (8192 flagged, 2026-09-21 20:50:02) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (8192 flagged, 2026-09-21 21:00:47) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:01:23) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:01:58) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:04:12) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1024 flagged, 2026-09-21 13:25:11)	runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (8192 flagged, 2026-09-21 20:50:02) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (8192 flagged, 2026-09-21 21:00:47) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:01:23) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:01:58) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:04:12) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1024 flagged, 2026-09-21 13:25:11)			raw_storage
blc3_2bit_guppi_57424_42242_HIP63742_OFF_0016.0000.raw	HIP63742	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (8192 flagged, 2026-09-21 20:50:02) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (8192 flagged, 2026-09-21 21:00:47) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:02:34) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:03:09) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1024 flagged, 2026-09-21 13:25:10)	runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (8192 flagged, 2026-09-21 20:50:02) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (8192 flagged, 2026-09-21 21:00:47) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:02:34) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:03:09) | runs\campaigns\2026-09-21_mega\targets\HIP63742_57424_blc3_41916_s15_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1024 flagged, 2026-09-21 13:25:10)			raw_storage
blc3_2bit_guppi_57424_43971_HIP73165_0021.0000.raw	HIP73165	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (8192 flagged, 2026-09-21 21:46:01) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (8192 flagged, 2026-09-21 21:56:53) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:57:30) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:58:06) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 22:00:21) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1024 flagged, 2026-09-21 13:30:03)	runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (8192 flagged, 2026-09-21 21:46:01) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (8192 flagged, 2026-09-21 21:56:53) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:57:30) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:58:06) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 22:00:21) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1024 flagged, 2026-09-21 13:30:03)			raw_storage
blc3_2bit_guppi_57424_44298_HIP73165_OFF_0022.0000.raw	HIP73165	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (8192 flagged, 2026-09-21 21:46:01) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (8192 flagged, 2026-09-21 21:56:55) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:58:42) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:59:17) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1024 flagged, 2026-09-21 13:30:02)	runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (8192 flagged, 2026-09-21 21:46:01) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (8192 flagged, 2026-09-21 21:56:55) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:58:42) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 21:59:17) | runs\campaigns\2026-09-21_mega\targets\HIP73165_57424_blc3_43971_s21_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1024 flagged, 2026-09-21 13:30:02)			raw_storage
blc3_2bit_guppi_57424_45953_HIP74190_0027.0000.raw	HIP74190	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (8192 flagged, 2026-09-21 22:11:23) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (8192 flagged, 2026-09-21 22:22:13) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 22:22:50) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 22:23:26) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 22:25:40) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1024 flagged, 2026-09-21 13:32:01)	runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (8192 flagged, 2026-09-21 22:11:23) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (8192 flagged, 2026-09-21 22:22:13) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 22:22:50) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 22:23:26) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 22:25:40) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1024 flagged, 2026-09-21 13:32:01)			raw_storage
blc3_2bit_guppi_57424_46280_HIP74190_OFF_0028.0000.raw	HIP74190	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (8192 flagged, 2026-09-21 22:11:21) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (8192 flagged, 2026-09-21 22:22:14) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 22:24:01) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 22:24:37) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1024 flagged, 2026-09-21 13:32:01)	runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (8192 flagged, 2026-09-21 22:11:21) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (8192 flagged, 2026-09-21 22:22:14) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 22:24:01) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 22:24:37) | runs\campaigns\2026-09-21_mega\targets\HIP74190_57424_blc3_45953_s27_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1024 flagged, 2026-09-21 13:32:01)			raw_storage
blc3_guppi_57386_VOYAGER1_0004.0000.raw	VOYAGER1	ON	D:/data/raw	16929030144	15.8GB	guppi_raw	SCANNED_FULL	runs\voy_carrier_full.csv: blocks 0-31, ch 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63, p0 (10 flagged, 2026-09-21 09:02:48)	runs\voy_carrier_full.csv: blocks 0-31, ch 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63, p0 (10 flagged, 2026-09-21 09:02:48)	Carrier-node campaign 2026-09-21 (16.9 GB, X-band 8493.75 MHz, contains 8415 MHz downlink): full census 10 flags (veto BLOCK, I1 max); direct 64-channel sweep max peak/median 1.35x (carrier would be 100x+); all 4 pols checked at predicted Doppler-corrected channel (~8414.2 MHz). NO CARRIER DETECTED. Pols 2/3 are dark digitizers (97/256 codes, RMS 10 vs 34) — QUARANTINE lanes 2-3 in this file. Lead hypothesis: pointing miss (1.4 arcmin X-band beam vs up to ~25 arcmin geocentric-parallax frame error) or transmitter off.	Positive control INCONCLUSIVE (missing signal, not pipeline blindness): band math, tracking header, digitizer health all verified; signal simply absent. Downloaded 2026-09-21 from BL archive (sole 8493.75 MHz Voyager file of 337).	raw_storage
gc_C07_sample.fil	UNKNOWN	ON	D:/data/gc	1901592884	1.8GB	filterbank_fil	NOT_SCANNED			Never scanned.	1.8 GB filterbank sample, Galactic-Center field.	raw_storage
spliced_blc0001020304050607_guppi_58331_12314_DIAG_SGR_B2_0013.gpuspec.0000.h5	SGR_B2	ON	D:/data/gc	2919378693	2.7GB	filterbank_h5	NOT_SCANNED			Never scanned.	SGR B2 (Sgr B2 molecular cloud, Galactic Center) ON, 2.8 GB coarse spectra.	raw_storage
spliced_blc0001020304050607_guppi_58331_12314_DIAG_SGR_B2_0013.gpuspec.0002.h5	SGR_B2	ON	D:/data/gc	47712587	45.5MB	filterbank_h5	NOT_SCANNED			Never scanned.	SGR B2 fine-spectra companion (46 MB).	raw_storage
spliced_blc0001020304050607_guppi_58331_12314_DIAG_SGR_B2_0013.gpuspec.8.0001.h5	SGR_B2	ON	D:/data/gc	216213215	206.2MB	filterbank_h5	NOT_SCANNED			Never scanned.	SGR B2 mid-resolution companion (207 MB).	raw_storage
spliced_blc0001020304050607_guppi_58331_12383_DIAG_SGR_B2_0014.gpuspec.0002.h5	SGR_B2	ON	D:/data/gc	484118313	461.7MB	filterbank_h5	NOT_SCANNED			Never scanned.	Second SGR B2 epoch fine-spectra (462 MB).	raw_storage
spliced_blc0001020304050607_guppi_58331_12383_DIAG_SGR_B2_0014.gpuspec.8.0001.h5	SGR_B2	ON	D:/data/gc	2571363757	2.4GB	filterbank_h5	NOT_SCANNED			Never scanned.	Second SGR B2 epoch mid-resolution (2.4 GB).	raw_storage
gt.bin	HIP113357	ON	D:/data	8465168423	7.9GB	guppi_raw(partial)	PARTIAL_FILE			Unscannable: 7.9 GB of ~16 GB (header: HIP113357, 1968 MHz, blc1 node); aria2 fetch died on unreachable storage.googleapis.com.	Resume with bl_download.py get --target HIP113357; real name blc1_guppi_57388_HIP113357_0010.0000.raw.	partial_download
blc02_ProxCen_S_2019-04-29T12-56-23.000.fil	ProxCen	UNKNOWN	remote(BL archive, not retained)	134218034	128.0MB	filterbank_fil(power)	SCANNED_PARTIAL	runs/prox_blc02: spectral-only battery	runs/prox_blc02/REPORT.md	I0 CLEAN at 896 MHz window (phase discarded at record time; spectral subset only).	Re-download to rescan with voltage battery.	remote_source
blc06_ProxCen_S_2019-04-29T12-56-23.000.fil	ProxCen	UNKNOWN	remote(BL archive, not retained)	134218034	128.0MB	filterbank_fil(power)	SCANNED_PARTIAL	runs/prox_blc06: spectral-only battery	runs/prox_blc06/REPORT.md	I0 CLEAN at 1408 MHz window (phase discarded at record time; spectral subset only).	Re-download to rescan with voltage battery.	remote_source
blc07_ProxCen_S_2019-04-29T12-56-23.000.fil	ProxCen	UNKNOWN	remote(BL archive, not retained)	134218034	128.0MB	filterbank_fil(power)	SCANNED_PARTIAL	runs/prox_blc07: spectral-only battery	runs/prox_blc07/REPORT.md	I0 CLEAN at 1536 MHz window (phase discarded at record time; spectral subset only).	Re-download to rescan with voltage battery.	remote_source
blc10_ProxCen_S_2019-04-29T12-56-23.000.fil	ProxCen	UNKNOWN	remote(BL archive, not retained)	134218034	128.0MB	filterbank_fil(power)	SCANNED_PARTIAL	runs/prox_blc10: spectral-only battery	runs/prox_blc10/REPORT.md	I0 CLEAN at 1664 MHz window (phase discarded at record time; spectral subset only).	Re-download to rescan with voltage battery.	remote_source
weird.fil	SYNTHETIC	N/A	E:/data/univ_demo	262475	256.3KB	synthetic_demo	SCANNED_PARTIAL	runs/univ_*	runs/univ_*/REPORT.md	I1 notable-but-unstructured (injected tone in test vector)	Test vectors, NOT sky observations. Never cite as coverage.	synthetic_demo
weird.h5	SYNTHETIC	N/A	E:/data/univ_demo	1051136	1.0MB	synthetic_demo	SCANNED_PARTIAL	runs/univ_*	runs/univ_*/REPORT.md	HDF5 ingest prove leg	Test vectors, NOT sky observations. Never cite as coverage.	synthetic_demo
weird.npy	SYNTHETIC	N/A	E:/data/univ_demo	2097280	2.0MB	synthetic_demo	SCANNED_PARTIAL	runs/univ_*	runs/univ_*/REPORT.md	npy ingest prove leg	Test vectors, NOT sky observations. Never cite as coverage.	synthetic_demo
weird.wav	SYNTHETIC	N/A	E:/data/univ_demo	1048620	1.0MB	synthetic_demo	SCANNED_PARTIAL	runs/univ_*	runs/univ_*/REPORT.md	wav ingest prove leg; thicket-flagged by design	Test vectors, NOT sky observations. Never cite as coverage.	synthetic_demo
